Number;Date;UID;Desc
1390280;19.05.2023 8:07;acab0a0b-ecfb-44db-9527-1b16e289ebc3;Очистить козырьки над входн. группами в подъезды
1390283;19.05.2023 8:11;7341f0c1-d066-4379-8a96-fd6baf55c347;В 3 под. вставить  врезной замок на вход на чердак
1390284;19.05.2023 8:12;d6d6cc25-6215-4c7b-95b7-e787e89c05bf;Покос травы на придом. тер.
1390299;19.05.2023 8:43;84db9c46-9ce3-4bfa-8d2a-d54cdde98e24;Отсутствует фрагмент крыши после схода снега
1390314;2023-05-19 09:03:38.004;94c563de-83bd-486b-8a82-bc52f59eb3f2;На площадке 6 этажа в 1 под. мигает лампа
1390330;19.05.2023 9:28;cf763e8c-90f7-4976-a309-1e04820a5ec6;Опломб. сч. ХВС в санузле
1390346;19.05.2023 9:54;9b9c9a49-2072-4679-a18d-8b0a548d40b1;Нет света в тамбуре кв.15,16 и по всему этому стояку
1390351;19.05.2023 10:03;89047c9b-b64c-4839-80c5-de8d47312c7e;Не работают 2 розетки
1390367;19.05.2023 10:25;2a26953f-4b1c-42b2-9953-72372ba80d4b;Разрушается стена дома над квартирой. летят камни
1390372;19.05.2023 10:35;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Отремонтировать доводчик на вх. двери 3-го подъезда
1390374;19.05.2023 10:40;43a3aa64-7b57-43f6-b4a8-e0bf24cbf88e;Не производится уборка  2 подъезда 4 недели- со слов заявителя
1390379;19.05.2023 10:49;055a66ac-a43e-4257-b625-51d867c7b1ce;Покос травы на придом. территории
1390380;19.05.2023 10:50;055a66ac-a43e-4257-b625-51d867c7b1ce;Убрать мусор около туалета
1390386;19.05.2023 11:06;42783c1c-ea5c-4474-ad33-72b9bc0e552c;Постоянно останавливается лифт на 3 эт при движении вверх и вниз.
1390396;19.05.2023 11:18;3b640ac1-be90-4f1c-aeb6-1b73f5c59bd6;Приварить крышку люка мусоропровода
1390399;19.05.2023 11:22;a940e431-7ece-4907-98ab-960d3fbc05b7;Во 2 подъезде гремят двери лифта при закрывании и открывании на многих этажах
1390406;19.05.2023 11:44;e68d7013-5b25-473a-993d-90c16e6047ad;Не  работают все эл. розетки
1390411;19.05.2023 12:00;86bca579-b588-4f5b-8d3e-4c32a0ad027f;Не горит лампочка во 2-м подъезде на 7 эт
1390415;19.05.2023 12:18;28f334f7-0e10-46cd-b560-a29a49c198f4;Нет эл. эн. во всем доме
1390416;19.05.2023 12:29;a4b0fada-c9b5-4822-bc5e-5eb22a471293;В 5-м подъезде неисправен лифт
1390431;19.05.2023 13:35;c92d9391-589d-45db-b5f7-0619961e8207;Не до конца закрывается дом. дверь в 1 подъезде
1390441;19.05.2023 14:02;e68d7013-5b25-473a-993d-90c16e6047ad;Убрать мусор из-под окна квартиры  со стороны парка
1390452;19.05.2023 14:43;f6dc9db7-9996-4605-88c3-a45d6760f708;Не работает лифт в 1-м подъезде
1390453;19.05.2023 14:43;ad8b4af1-bb19-40f9-8209-914b83aced1f;Течь трубы ЦО
1390461;19.05.2023 15:16;e1c09149-637f-41db-a88e-2e57ee423b97;В 5-м подъезде запенить в эл. щитовой все щели.
1390466;19.05.2023 15:29;d289071d-fc5a-4a92-9a59-0eba5d446cd2;Проверить и прочистить ДВК
1390468;19.05.2023 15:32;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Не работает видеокамера в 1-м подъезде
1390484;2023-05-19 16:24:02.066;0114ee66-034c-4ca8-8935-742df66ee0d3;Замена эл. проводки по предварительной договоренности( материал есть)
1390486;19.05.2023 16:37;74e79aff-27b1-40ca-83ae-42c3ae319cde;В 1 подъезде на 3 эт заменить перегор. лампочки
1390495;19.05.2023 17:40;1ab8b15e-b18c-4ce0-80dc-da40a029289e;В 1 подъезде на 8 эт образовалась дыра в мусоропроводе. Требуется ремонт.
1390506;19.05.2023 18:48;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Не работает освещение над лифтами во 2-м подъезде на 11 эт
1390520;19.05.2023 19:56;33f95f77-1ae1-4c77-a06d-1f6de00df17c;частично нет света в квартире
1390524;19.05.2023 20:21;2a29c396-49b2-4bce-b578-0863f8b1992f;выбивает автомат
1390528;19.05.2023 20:42;9124a718-2be2-4b26-bc13-89740d4ce4f4;напротив п №2 у столба,у дерева спилить макушку,задевает провода
1390529;19.05.2023 20:52;0d67533c-c3de-4ca9-a728-d82f3ee96a98;п  №1 не раб.лифт
1390535;19.05.2023 22:04;45f3a4bf-5e9e-4a19-9eb1-c9d66609cd8c;нет света в  квартире
1390536;2023-05-19 22:35:08.022;2a29c396-49b2-4bce-b578-0863f8b1992f;выбивает автомат
1390538;20.05.2023 0:52;22fc0c7f-0385-49c0-9127-3fee8ee1d9bb;напротив дома,отд.стоящее здание-эл.подстанция,на крыше что то сверкает-записано со слов заявителя
1390551;20.05.2023 7:25;2a29c396-49b2-4bce-b578-0863f8b1992f;нет света в квартире,в рез-те намокания стены
1390552;20.05.2023 7:45;a720fc3e-977c-4a64-8b26-63ca17d98df0;Нет электричества в квартире.
1390557;20.05.2023 8:41;4bf011a5-5c38-4b55-8b40-e2a58c0e0a49;Затрещала газовая панель. Нужен электрик.
1390567;20.05.2023 9:17;a720fc3e-977c-4a64-8b26-63ca17d98df0;Плохо работает автоматика, периодически выключается свет.
1390590;20.05.2023 10:31;2a29c396-49b2-4bce-b578-0863f8b1992f;Установить пружину на входную дверь во втором подъезде (вход со двора)
1390596;20.05.2023 10:52;672887d7-0883-4f0b-8cc1-b2cd24a85ada;В третьем подъезде на перовом этаже закрепить выключатель
1390619;20.05.2023 12:41;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;Изготовить один ключ к домоф. двери.
1390622;20.05.2023 13:04;55ff7ddc-44e4-40a7-8f0b-210280eeee39;Вызвать техника для составления АКТа о протопе из кв. №5.
1390644;20.05.2023 17:42;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;В 1 подъезде не работает лифт 
1390660;20.05.2023 20:13;7341f0c1-d066-4379-8a96-fd6baf55c347;Сделать врезные замки на крышу во всех 3-х подъездах
1390663;20.05.2023 20:44;20fc982a-1ea2-42fd-a2f1-daf564ce1e5f;Застряли в пас.лифте
1390664;20.05.2023 21:03;89047c9b-b64c-4839-80c5-de8d47312c7e;Задымились  провода в квартире у счетчика
1390682;21.05.2023 9:16;60b801ae-cfaa-43e8-8d91-91bdb3b216a4;Во втором подъезде сломали домофонную дверь
1390716;21.05.2023 14:10;8e124ac0-7326-4de2-8388-f7deb8a91623;Нет света в квартире 
1390717;2023-05-21 14:12:35.081;a5de8ac1-ae04-4ee0-a0ee-15159cfbac05;Не работает лифт 
1390720;21.05.2023 15:01;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Застряли в лифте
1390721;2023-05-21 15:06:08.040;d6b3bdfa-e147-46a1-bee9-5e3cf638564a;Запенить в подвале потолок под квартирой №5 (холодные полы в квартире)
1390724;21.05.2023 16:19;a940e431-7ece-4907-98ab-960d3fbc05b7;Не работает лифт в 1 подъезде 
1390727;2023-05-21 16:36:28.065;333e77ed-f2c8-4fbf-b257-1108b077933a;Сан. обработка от мушки в мусорокамере 
1390729;21.05.2023 17:06;2508d377-c5bf-4aee-94cd-a56b61903a4c;упали ключи в шахту лифта во 2 подъезде 
1390740;21.05.2023 19:29;bef36531-9088-403a-aa21-1404df42873d;Нет света в квартире по стояку в шахматном порядке.
1390743;21.05.2023 20:05;3fe06ae9-9751-47b5-be69-4586bdbbc9f5;Опломбировать счетчик ХВС
1390746;21.05.2023 20:15;5beaf4a9-45da-4f8d-a97f-de5c616c0ed0;Искрит в эл. счетчике.
1390750;21.05.2023 20:47;1ab8b15e-b18c-4ce0-80dc-da40a029289e;В 1 подъезде обработать и помыть мусорокамеру (сильный запах).
1390752;21.05.2023 20:56;9579d8c8-5ec1-4fd8-a060-fd12105fbe47;В 3 подъезде отремонтировать доводчик на входную дверь.
1390756;21.05.2023 21:08;a30afb8a-c937-4893-9fb5-bc3aa732cb9b;Составить акт о протопе.
1390785;22.05.2023 7:52;238ee25b-8a77-4d35-9391-81f27e81937c;Покос травы на придомовой территории
1390817;22.05.2023 8:41;717fe65e-7498-4776-afdb-d1af26f876a6;Провести санитарную обрезку веток дерева под окнами 2 подъезда с противоположной стороны подъезда, бьет по окнам
1390831;2023-05-22 08:49:07.056;261f583f-faf3-48f9-954c-ff912773b876;Проверка ДВК , будет доступ в квартиру после 16.00. сегодня.
1390834;2023-05-22 08:52:37.011;89047c9b-b64c-4839-80c5-de8d47312c7e;замена розетки-сгорела
1390856;22.05.2023 9:16;608bef0c-072a-46a9-9d31-169e10478484;покос травы на прид.территории
1390861;22.05.2023 9:23;a09a11ff-41eb-433f-a6da-f4304fc3f4e5;Установить сч. эл/энергии
1390864;22.05.2023 9:26;0744b1bd-4f74-4ec1-ad86-fc19f17eeaa4;Не убирается прид. тер. около мус. баков
1390868;22.05.2023 9:32;dd1b71bf-43a1-44aa-bddb-bf150ab037b3;п № 2 на 3 эт замена лампы около кв 91
1390873;22.05.2023 9:37;43ef53e2-f601-45c9-b05e-938920fa7e03;перенести эл/сч ниже,установлен оч.высоко
1390875;22.05.2023 9:37;4da0e501-9e72-458e-902b-630573c80e22;Покос травы на придомовой территории
1390877;22.05.2023 9:40;b1aeb2dd-73b6-4e80-8a1c-ea500f9d87c9;Заменить перегоревшие  лампочки в подвале дома.
1390879;22.05.2023 9:44;2508d377-c5bf-4aee-94cd-a56b61903a4c;установка 5 ручек на окнах п № 2
1390880;22.05.2023 9:45;e0fa6e5a-8a6a-4ea2-a984-b45b156c5d45;Убрать датчик движения на вновь установленном светильнике нв 1 этаже во 2 этаже
1390905;22.05.2023 10:14;9166b73f-355c-4e2c-a7ae-f1a466730276;в эл.сч. горят две  лампочки-проверить
1390906;22.05.2023 10:15;252cd76d-0344-418d-850f-74f04fdb007c;опл.сч.хвс
1390910;22.05.2023 10:20;82c2ad6e-27db-4541-8e5d-00163bbe622e;опл.сч.хвс
1390912;2023-05-22 10:25:42.054;d289071d-fc5a-4a92-9a59-0eba5d446cd2;покос травы на придомофой территории
1390914;22.05.2023 10:27;14c9c478-464a-412c-ba80-1be12c132f57;п №4 провисла входная дверь
1390919;22.05.2023 10:32;2be2b4bb-a792-4991-84c6-6894065a986e;обработать подвалы  от комаров
1390921;22.05.2023 10:34;4ab3a7bf-c818-49b5-819d-a7118307b805;не закрывется дверь в мусорокамеру п №2
1390922;22.05.2023 10:38;acab0a0b-ecfb-44db-9527-1b16e289ebc3;течь кровли на кухне
1390924;2023-05-22 10:40:28.038;3f6d3e5c-8008-421d-a008-094a2fcd49f1;не раб домофон на квартиру
1390925;22.05.2023 10:41;2a29c396-49b2-4bce-b578-0863f8b1992f;в подъезде на 3 эт нет света
1390929;22.05.2023 10:45;a61f5fdd-2e1e-4a80-a212-2b8c72a63a49;опл.сч.хвс
1390937;22.05.2023 10:56;5532def7-a9bc-471a-813f-c7da8b69519a;Снять плафоны для помывки
1390938;22.05.2023 10:58;78416670-c451-4304-8440-97194eb76382;Снять плафоны для помывки
1390939;2023-05-22 11:02:59.074;57888e14-742e-427d-a733-24f41c2a78f1;Проверить провода к пакетнику в эл/щитке кв.№53
1390951;2023-05-22 11:20:15.095;25b3e376-bcfc-4926-9476-a32910a9c5de;Опломбировать счетчик ХВС после замены вентиля, вынужденный срыв пломбы
1390952;22.05.2023 11:22;a7b47294-1158-461b-aed6-2dc403565b44;Заварить свищ на змеевике
1390954;22.05.2023 11:25;57888e14-742e-427d-a733-24f41c2a78f1;Заварить мус. конт. 1 подъезда
1390984;22.05.2023 12:04;7341f0c1-d066-4379-8a96-fd6baf55c347;п №3 на бачке для вывоза мусора-замена колеса
1390987;22.05.2023 12:07;be26052a-9960-48d9-af68-322630339a77;составить АКТ-появились тропические тараканы-записано со слов заявителя
1390988;22.05.2023 12:09;25b3e376-bcfc-4926-9476-a32910a9c5de;Опломбировать  счетчик ХВС после замены
1390991;22.05.2023 12:13;b84808d4-8931-4284-9dca-e77ccaea51b0;Заменить пин-код на домофонной двери.
1390994;22.05.2023 12:16;dd1b71bf-43a1-44aa-bddb-bf150ab037b3;Заменить светильник с датчиком на движение в 1 подъезде на 5 этаже , где 33, 34 кв.
1391006;22.05.2023 12:52;3f6d3e5c-8008-421d-a008-094a2fcd49f1;Сбрасывается звонок с панели домофона  в квартиру
1391031;22.05.2023 13:51;608bef0c-072a-46a9-9d31-169e10478484;покос травы на прид.территории
1391034;22.05.2023 14:00;e226800b-6abb-434f-8e09-4332522ba731;на замка на чедак,сломана душка
1391042;22.05.2023 14:10;65bda727-7fd3-4af6-84d6-4c63f4251ffd;Покос травы на придомовой территории.
1391050;22.05.2023 14:17;83a9e737-f9d9-4bda-9a80-2d236dafcb01;Запенить трубу КНС после рем. работ УК
1391052;22.05.2023 14:24;66dc46f7-cf35-4d62-ad58-8e23c10d2cc3;составить акт -о плесени  в спальне на стенах и на потолке
1391054;22.05.2023 14:26;672887d7-0883-4f0b-8cc1-b2cd24a85ada;Покос травы на придом. тер.
1391055;22.05.2023 14:27;8012f310-1e2b-4299-ab17-e526bb68920b;Установить шпингалеты на балконную дверь в коридоре на 2 этаже, чтобы закрывалась дверь
1391057;22.05.2023 14:30;189f7416-145a-4f91-ace2-2668dd7a37a4;Не убирается 4 подъезд с 25 февраля
1391059;22.05.2023 14:32;e7f3f53c-67d6-4a3e-a34c-1f6c99b091f4;опл.сч.хвс
1391065;22.05.2023 14:45;ae960d99-184a-4279-adab-dcf5d664ffda;Течь во время дождя на балконе
1391071;22.05.2023 14:53;3c225aac-c0fa-4555-ad3f-26edc8f30ce3;Составить акт, что был произведен спил деревьев около детской и спортивной площадках
1391077;22.05.2023 14:57;66b2d248-bd1b-45ce-85c5-8880c9e03567;Не производится уборка площадки  м/у домами 80 и 82, она относится к придомовой территории
1391093;22.05.2023 15:29;189f7416-145a-4f91-ace2-2668dd7a37a4;с января месяца не убирается подъезд -ип.Лабановой
1391097;2023-05-22 15:37:14.088;2508d377-c5bf-4aee-94cd-a56b61903a4c;в п №2 на 4 эт закрепить крышку на мусоропроводе
1391104;2023-05-22 15:55:00.042;1ab8b15e-b18c-4ce0-80dc-da40a029289e;п №1 на 6 эт замена  клапана мусоропровода и на 8 эт ремонт клапана
1391110;22.05.2023 16:00;1ab8b15e-b18c-4ce0-80dc-da40a029289e;Замена пандуса на 1 этаже 1 подъезда
1391125;22.05.2023 16:39;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;Составить акт по показаниям счетчика ХВС для бухгалтерии РИЦ
1391126;22.05.2023 16:39;96025bf2-b5c5-492c-8e19-74a8f15f16c3;Вопрос по доступности ЛК
1391129;22.05.2023 16:50;d6b3bdfa-e147-46a1-bee9-5e3cf638564a;Опломб. сч. ХВС
1391137;22.05.2023 17:13;82c2ad6e-27db-4541-8e5d-00163bbe622e;Не закрывается входная домофонная дверь в 3 подъезде
1391142;22.05.2023 17:19;c77c8ad4-945b-40c5-9642-2a18f0766b36;почистить подвалы п № 3,4 после засора и обработать хлоркой
1391143;22.05.2023 17:21;86cf8731-c2be-482b-b239-3b32f6a5cbf4;не раб.розетки
1391145;22.05.2023 17:26;a4b0fada-c9b5-4822-bc5e-5eb22a471293;п №3 пассаж.лифт -застряли 
1391147;22.05.2023 17:43;42783c1c-ea5c-4474-ad33-72b9bc0e552c;лифт при спуске и поднятии,всегда останавливаетися на 3 эт.и подвисает на втором
1391153;22.05.2023 18:33;189f7416-145a-4f91-ace2-2668dd7a37a4;п № 2 не убирается подъезд с января месяца-звонок от вдовы участника войны
1391155;22.05.2023 18:42;0114ee66-034c-4ca8-8935-742df66ee0d3;нет света в квартире,кроме зала
1391175;2023-05-22 20:34:16.019;594762bf-fecb-41fe-b707-bd5a665388e1;Закрыть фрамуги на чердаке 
1391176;22.05.2023 20:46;c1c6e9fb-cbac-4cf1-bddb-97679da9fd35;Нет света во 2 подъезде 
1391187;2023-05-22 21:45:35.025;47be641e-09b3-4249-8df0-2403da2e1bd0;Закрыть Щиток на 1 эт, 2 подъезд 
1391213;23.05.2023 7:13;d69cf6c2-6942-4a91-90d9-7ff38b50921b;Нет света в 3 подъезде 
1391216;23.05.2023 7:56;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;При нажатии кнопки вызова часто не открывается дверь, при нахождении кабины на 6 эт при нажатии кнопки вызова двери кабины не открываются
1391217;23.05.2023 7:57;a0f4aae4-6a67-43c2-85e1-fc382e3a7100;у 2 подъезда установить урну для мусора, приобретение согласовать с пред. дома
1391225;23.05.2023 8:16;cc07db70-9012-4bbb-bc0f-53f8ca1cd5d0;Опломб.  сч. ХВС
1391247;23.05.2023 8:56;bfbcec3e-0c1b-4f32-a4b2-b85f11ea9f2e;Плавятся провода лампы ДРЛ
1391252;23.05.2023 9:03;eebac655-b830-4e48-b7c0-f86d9a494ba3;Опломб. сч. ГВС  ХВС
1391257;23.05.2023 9:09;5b5d0f68-23fa-4b4e-beb8-1bf1c679e4ea;Покрасить разметку на автостоянке
1391262;23.05.2023 9:22;ac7d8e13-2dd2-4881-a67d-7ee94e61fac4;Прочистить ДВК-нет тяги
1391265;23.05.2023 9:31;66b2d248-bd1b-45ce-85c5-8880c9e03567;Не убирается дорога с торца здания , придомовая
1391268;23.05.2023 9:36;a649e12e-99d1-4ce1-b273-1f972f6e7bf9;Сделать 1 ключ 
1391271;23.05.2023 9:40;912e1eb0-dbb4-4a24-a459-7a7a8b00a509;Покос травы на придомовой территории
1391295;23.05.2023 9:53;fce0382c-0564-41eb-aafc-4f584f8fe50d;Покос травы на придомовой территории
1391305;23.05.2023 10:01;f4089d3b-a313-4a7e-8432-9aa2441cd87d;Заделать дыру у кан.стояка, ( после работ сантехников)
1391311;23.05.2023 10:12;94faceaf-576a-458a-baf1-e4693b66fdc9;Покос травы и срезать поросли клена на прид. территории
1391312;23.05.2023 10:14;9d084ea2-3b5d-4741-9e2e-cab74f873966;Покос травы на прид. территории
1391313;23.05.2023 10:16;0d802207-8633-43a9-badc-98ce77a14971;Покос травы на прид. тер.
1391314;23.05.2023 10:22;333e77ed-f2c8-4fbf-b257-1108b077933a;В 1 подъезде на 8 этаже не закрывается клапан мусоропровода
1391315;23.05.2023 10:25;be26052a-9960-48d9-af68-322630339a77;Проверить эл.счетчик  на несанк. подключение другой квартиры. Большой перерасход энергии.
1391322;23.05.2023 10:42;677245cf-a074-4099-a1ed-4e406f3fdc53;Покос травы на прид территории
1391326;23.05.2023 10:52;7eeddb9d-3ade-494e-b647-a6afad661de0;Не работает ДВК в ванной
1391335;23.05.2023 11:09;00cc28c1-3c57-4e8b-aaa1-72083f02c6cf;В 1 под. на 9 этаже установить выключатель
1391351;23.05.2023 11:36;3313e337-7991-40d8-abed-750f957d46e6;Закрасить белой краской надпись на балконе 160 квартиры-1 этаж
1391357;23.05.2023 11:39;2bd6a3be-2439-49de-9123-b79c9e6a2b6b;Покос травы на прид. тер.
1391363;23.05.2023 11:45;b1ab4cb9-3502-4c37-9a47-46f482a5dc55;В ПЯТНИЦУ - установить дополнительные светильники в подвалах
1391381;2023-05-23 12:24:44.012;7fb5d44b-ddc9-4667-a0ea-4ab8ebc5c1dd;Достать шланг с краном для полива из подвала 5 -го подъезда
1391410;23.05.2023 12:57;252cd76d-0344-418d-850f-74f04fdb007c;Заделать межпанельные швы кв.№23-сильно дует
1391413;23.05.2023 12:59;252cd76d-0344-418d-850f-74f04fdb007c;Заделать межпанельные швы кв.№22-сильно дует
1391419;23.05.2023 13:06;00096e2a-7146-4234-a479-4a5a4f3a4ba0;Опломбировка счетчика  ХВС
1391434;23.05.2023 13:29;2810e0e8-0d12-439b-8714-e9fb231d3678;при открытие двери  сильно хлопают 
1391443;23.05.2023 13:45;00096e2a-7146-4234-a479-4a5a4f3a4ba0;Опломбировка счетчика  ХВС
1391451;23.05.2023 13:52;58aac877-a511-491d-8b3f-e907cdaacebe;Установить розетку в подвале под 2 подъездом
1391461;23.05.2023 13:59;672887d7-0883-4f0b-8cc1-b2cd24a85ada;Прочистить ДВК в квартире
1391481;23.05.2023 14:18;815c4c63-bbda-46dc-ae9e-9957430b0d68;Опломбировка счетчика ХВС
1391484;2023-05-23 14:23:21.002;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Проверить работу сч. эл/эн на постороннее подключение-очень большие показания
1391486;23.05.2023 14:26;a4b0fada-c9b5-4822-bc5e-5eb22a471293;Проверить ДВК
1391520;23.05.2023 15:05;a4b0fada-c9b5-4822-bc5e-5eb22a471293;Застряли в груз. лифте 3 подъезда
1391541;23.05.2023 15:25;6e49a3ba-c353-404f-aa66-27c79ea9ee8d;Вызов техника для составления акта о протопе
1391557;23.05.2023 15:35;ee0eeb09-a390-4774-9146-fadd1a7d487c;Не работает лифт во 2 подъезде
1391586;23.05.2023 16:02;b7ea6475-35ae-4244-8dd7-26ff473b950e;Покос травы на прид.территории
1391611;23.05.2023 16:48;bcbd607a-4955-40ec-8347-a3b1b3a2a56f;Провести провод  к  кондиционеру, установить розетку
1391648;2023-05-23 19:47:54.046;f51ae43f-ed62-4a9c-a84a-31f0ea1c23a0;не раб.груз.лифт
1391721;24.05.2023 7:41;94c563de-83bd-486b-8a82-bc52f59eb3f2;Отрегулировать входную дверь на 2 подъезд перед мусорокамерой.
1391725;24.05.2023 7:49;250821bd-8162-4fa0-90a2-77151e6ce4b7;Не работает розетка в зале.
1391740;24.05.2023 8:19;00096e2a-7146-4234-a479-4a5a4f3a4ba0;Опломбировать счетчик ХВС
1391758;24.05.2023 8:33;7aab3aa6-2613-46db-add9-2ca424b0cd46;Опломбировать счетчик ХВС
1391759;24.05.2023 8:34;aa0879b6-a676-4106-bff8-73106fd95eb9;Не работает домофон.
1391772;24.05.2023 8:43;ae9b423a-3e20-48c5-803c-1f3631b40e05;Отремонтировать дверь (дворника)
1391777;24.05.2023 8:46;a7ac2f9d-fd78-49df-81e0-191ee192f11d;Скосить траву на придомовой территории.
1391788;24.05.2023 9:00;9046e370-fa2d-439a-aeb2-21102eca4fff;Х/ГВС составить АКТ о температуре ГВС
1391797;24.05.2023 9:05;2a26953f-4b1c-42b2-9953-72372ba80d4b;Застряли в лифте 3 подъезда на 9 этаже.
1391836;24.05.2023 9:47;db020bdf-e7d6-46c7-b7b1-9f7b869eae4d;Привезти песок в песочницу. Сделать крыльцо подъезд № 2.  Отремонтировать полукрышки над подъездами.
1391843;2023-05-24 09:53:56.013;ebddf3e7-79fe-42e2-9ade-ba435b8f8115;Проверить ДВК в санузле
1391850;24.05.2023 9:58;fce2db74-28a4-4eac-95a6-c1269270601c;Убрать мусор с козырьков за пульсом и с крыши пристроя к клубу Пульс.
1391855;24.05.2023 10:01;7ec6b821-35f9-41da-be1f-8b7269034c6a;В первом подъезде в тамбуре заменить розетку.
1391860;24.05.2023 10:06;d289071d-fc5a-4a92-9a59-0eba5d446cd2;Отремонтировать лавочку около 6 подъезда, скосить траву на придомовой территории.
1391865;2023-05-24 10:11:57.020;2a29c396-49b2-4bce-b578-0863f8b1992f;В третьем подъезде на 4 этаже заменить цоколь и проверить и  заменить перегоревшие лампочки на всех этажах во всех подъездах.
1391870;24.05.2023 10:17;b3ebbae5-3843-4f7e-b048-c7aa5517eb62;СРОЧНО закрепить горку около двора (дети раняют ее)
1391888;24.05.2023 10:28;1d560926-0842-47a4-be01-0c769b993dbe;В 1 под. замена почт. ящика
1391892;24.05.2023 10:34;bf2f1a61-17fe-422b-8c69-3f8adcf97125;Установить сетки на продуха в подвале второго подъезда. 
1391897;24.05.2023 10:41;727ce93c-1e4a-43e7-a9a4-07274dabe8a1;Опломб. сч. ХВС
1391898;24.05.2023 10:42;95a84211-4024-4543-bf04-4f445c32596a;Над 1 подъездом нет света (замена на светодиодную лампу)
1391900;24.05.2023 10:43;d8d75ec2-60b8-4d33-b485-2bf0a0de0ca9;Нет света в шахте и в машинном помещении (лифты)
1391902;24.05.2023 10:44;18d9c2d5-f6bd-4a03-9bbc-26f99a52fb21;В подъезде не работает выключатель, постоянно горит свет.
1391903;24.05.2023 10:44;3b4563a3-7bcf-4fcc-ab12-2d8ef38c45c8;В подвале 2 подъезда нет освещения-заменить лампы и выключатель
1391904;24.05.2023 10:45;18d9c2d5-f6bd-4a03-9bbc-26f99a52fb21;Отремонтировать две скамейки.
1391912;24.05.2023 10:57;fc322ca5-739f-4701-a5cd-4800df874872;Утеплить стену квартиры  снаружи под окном детской (маленькой) комнаты
1391913;24.05.2023 11:00;97431017-d37c-4478-b319-6a4530b787f0;Не раб. дом. в квартире-дверь не открывается. но звонок проходит
1391914;24.05.2023 11:01;97431017-d37c-4478-b319-6a4530b787f0;Убрать ветки с прид. тер.
1391932;24.05.2023 11:20;ce5ade5d-1b43-44ef-9829-9008158adcbb;Навесить замок на помещение во втором подъезде, где находится инвентарь для уборки. Ключи от замка передать в кв.№ 4
1391939;24.05.2023 11:30;57888e14-742e-427d-a733-24f41c2a78f1;Во 2 подъезде искрит в эл.щитовой 
1391947;24.05.2023 11:37;f4089d3b-a313-4a7e-8432-9aa2441cd87d;Опломб. сч. ХВС
1391950;24.05.2023 11:41;97431017-d37c-4478-b319-6a4530b787f0;Во всех подъездах открыть окна.
1391952;24.05.2023 11:42;83160bf0-b422-4c19-a990-2d59a3ae33ca;В 1 подъезде вставить стекло на 2 этаже.
1391960;24.05.2023 11:51;14ab2016-c5fc-4303-bea1-c17a53ba1199;Не открывает дверь домофон с квартиры
1391963;24.05.2023 11:58;ebc1aace-3557-4e2e-9401-513360d0fa85;Скрипит входная металлическая дверь в первом подъезде. Смазали петли, но скрип не пропал.
1391970;24.05.2023 12:06;2810e0e8-0d12-439b-8714-e9fb231d3678;Во втором подъезде при закрытии и открывании двери лифта происходит громкий щелчок.
1391972;24.05.2023 12:07;1d560926-0842-47a4-be01-0c769b993dbe;Звонят в домофон в другую квартиру, а попадают в мою.
1391974;24.05.2023 12:14;dcac9f3a-41d8-4d64-b2a6-fba2cf8d47b6;В первом подъезде не производится уборка в течении мая месяца.
1391986;24.05.2023 12:43;1d304f53-6ffa-42ce-9d63-cbe75d18a5c9;Опломбировать счетчик ХВС
1391989;24.05.2023 12:50;f420a29e-e437-42fe-b273-178acb15f510;Подстричь кустарники возле  Нотариальная конторы .  
1391993;2023-05-24 12:56:21.065;aba6173d-4413-443a-bddb-ae6d3640ad3e;Нет света в тамбуре кв.№3,4,5
1392003;2023-05-24 13:14:37.015;594762bf-fecb-41fe-b707-bd5a665388e1;Опломб. сч. ХВС
1392008;24.05.2023 13:24;21a3a182-46c1-4ba7-bc91-1512b1197bea;Не производится уборка в подъезде №2.
1392018;24.05.2023 13:42;2508d377-c5bf-4aee-94cd-a56b61903a4c;Во 2 подъезде на 3 этаже установить петли на рамы.
1392036;24.05.2023 14:02;5f9bdc65-c045-46d2-b987-f4d0f4789c0a;В 5 подъезде (течь по стене в общем коридоре).
1392040;24.05.2023 14:05;19bb263f-4aba-4455-8df0-0d99d7cac4b8;Скосить траву на придомовой территории.
1392047;24.05.2023 14:23;7fb5d44b-ddc9-4667-a0ea-4ab8ebc5c1dd;Не работают розетки в квартире.
1392051;24.05.2023 14:26;7341f0c1-d066-4379-8a96-fd6baf55c347;Почистить люк мусоропровода.
1392064;24.05.2023 14:47;fc322ca5-739f-4701-a5cd-4800df874872;Заделать швы. Течь в квартире. 
1392070;24.05.2023 15:03;bfbcec3e-0c1b-4f32-a4b2-b85f11ea9f2e;Отключить холодильник в пищеблоке (Электрику)
1392077;24.05.2023 15:10;e6a957ee-22a9-4692-ba06-d1211d039e90;Изготовить ключи для домофы. двери.
1392088;24.05.2023 15:26;e68d7013-5b25-473a-993d-90c16e6047ad;Опломбировать счетчик ХВС
